id ; Experiment ; nb_agents ; time
135 ; small_obstacles_range3_3d_agents ; 40 ; 44.82
136 ; small_obstacles_range3_3d_agents ; 40 ; 46.96
137 ; small_obstacles_range3_3d_agents ; 40 ; 47.8
138 ; small_obstacles_range3_3d_agents ; 40 ; 48.01
139 ; small_obstacles_range3_3d_agents ; 40 ; 49.05
140 ; small_obstacles_range3_3d_agents ; 50 ; 51.47
141 ; small_obstacles_range3_3d_agents ; 50 ; 53.94
142 ; small_obstacles_range3_3d_agents ; 60 ; 59.38
143 ; small_obstacles_range3_3d_agents ; 50 ; 60.72
144 ; small_obstacles_range3_3d_agents ; 60 ; 61.61
145 ; small_obstacles_range3_3d_agents ; 60 ; 62.18
146 ; small_obstacles_range3_3d_agents ; 50 ; 62.8
147 ; small_obstacles_range3_3d_agents ; 50 ; 63.31
148 ; small_obstacles_range3_3d_agents ; 50 ; 75.56
149 ; small_obstacles_range3_3d_agents ; 100 ; 79.27
150 ; small_obstacles_range3_3d_agents ; 60 ; 79.49
151 ; small_obstacles_range3_3d_agents ; 40 ; 80.99
152 ; small_obstacles_range3_3d_agents ; 100 ; 83.35
153 ; small_obstacles_range3_3d_agents ; 40 ; 84.45
154 ; small_obstacles_range3_3d_agents ; 40 ; 87.6
155 ; small_obstacles_range3_3d_agents ; 60 ; 97.2
156 ; small_obstacles_range3_3d_agents ; 40 ; 98.96
157 ; small_obstacles_range3_3d_agents ; 80 ; 100.29
158 ; small_obstacles_range3_3d_agents ; 60 ; 105.59
159 ; small_obstacles_range3_3d_agents ; 50 ; 108.19
160 ; small_obstacles_range3_3d_agents ; 80 ; 116.48
161 ; small_obstacles_range3_3d_agents ; 50 ; 120.68
162 ; small_obstacles_range3_3d_agents ; 50 ; 121.86
163 ; small_obstacles_range3_3d_agents ; 60 ; 122.94
164 ; small_obstacles_range3_3d_agents ; 50 ; 124.27
165 ; small_obstacles_range3_3d_agents ; 100 ; 127.25
166 ; small_obstacles_range3_3d_agents ; 125 ; 127.99
